154.280378557	44.5515311466	-122.068665904	330.104925111	-5046.48263326
154.267791943	44.5671222074	-120.067686257	330.096100916	-5051.62855725
154.255198581	44.582711885	-118.066701735	330.087269551	-5052.85915686
154.242598462	44.598300178	-116.065712338	330.078431009	-5049.41752879
154.229991582	44.613887085	-114.064718066	330.069585284	-5041.32512416
154.217377933	44.6294726044	-112.06371892	330.06073237	-5027.01950785
154.204757508	44.6450567348	-110.0627149	330.05187226	-5008.16434458
154.1921303	44.6606394745	-108.061706007	330.043004947	-4989.78608622
154.179496304	44.6762208222	-106.060692241	330.034130426	-4975.60316248
154.166855512	44.6918007763	-104.059673601	330.025248689	-4968.40768555
154.154207917	44.7073793353	-102.05865009	330.01635973	-4970.30961027
154.141553513	44.7229564977	-100.057621707	330.007463543	-4987.58088899
154.128892293	44.7385322619	-98.056588452	329.998560122	-5021.71270509
154.11622425	44.7541066265	-96.055550326	329.989649459	-5065.465473
154.103549377	44.76967959	-94.0545073293	329.980731548	-5115.01196713
154.090867668	44.7852511508	-92.0534594623	329.971806382	-5167.80991735
154.078179116	44.8008213074	-90.0524067253	329.962873956	-5216.68468273
154.065483714	44.8163900584	-88.0513491188	329.953934262	-5251.85864974
154.052781454	44.831957402	-86.0502866432	329.944987294	-5269.68214864
154.040072332	44.847523337	-84.0492192988	329.936033046	-5278.9859402
154.027356339	44.8630878616	-82.048147086	329.92707151	-5288.21941965
154.014633468	44.8786509744	-80.0470700054	329.918102681	-5304.13955537
154.001903714	44.8942126739	-78.0459880572	329.909126552	-5329.05017987
153.989167068	44.9097729585	-76.0449012419	329.900143116	-5359.81704946
153.976423525	44.9253318267	-74.04380956	329.891152366	-5387.23039751
153.963673077	44.9408892769	-72.0427130117	329.882154296	-5406.10000782
153.950915718	44.9564453076	-70.0416115976	329.873148899	-5417.68743425
153.93815144	44.9719999173	-68.0405053181	329.86413617	-5422.98305016
153.925380237	44.9875531045	-66.0393941735	329.8551161	-5421.83613954
153.912602102	45.0031048675	-64.0382781644	329.846088683	-5413.68765001
153.899817028	45.0186552048	-62.0371572911	329.837053914	-5410.30501876
153.887025008	45.0342041149	-60.036031554	329.828011785	-5409.0344081
153.874226035	45.0497515963	-58.0349009537	329.818962289	-5401.697359
153.861420102	45.0652976473	-56.0337654904	329.80990542	-5393.76018268
153.848607202	45.0808422665	-54.0326251647	329.800841171	-5412.82369212
153.835787329	45.0963854522	-52.031479977	329.791769536	-5489.07185219
153.822960476	45.111927203	-50.0303299277	329.782690507	-5560.0559506
153.810126634	45.1274675172	-48.0291750173	329.773604079	-5598.23493862
153.797285799	45.1430063933	-46.0280152462	329.764510244	-5605.43168194
153.784437962	45.1585438297	-44.0268506148	329.755408996	-5605.15610249
153.771583116	45.1740798248	-42.0256811236	329.746300328	-5624.96957251
153.758721255	45.1896143772	-40.0245067731	329.737184233	-5678.19650581
153.745852372	45.2051474851	-38.0233275636	329.728060705	-5752.45432036
153.73297646	45.2206791471	-36.0221434957	329.718929736	-5845.56958315
153.720093511	45.2362093616	-34.0209545698	329.709791321	-5930.85745166
153.707203519	45.251738127	-32.0197607863	329.700645452	-5968.32410575
153.694306476	45.2672654417	-30.0185621457	329.691492122	-5962.62042075
153.681402376	45.2827913041	-28.0173586484	329.682331325	-5979.80808621
153.668491212	45.2983157127	-26.016150295	329.673163055	-6052.38886769
153.655572976	45.3138386658	-24.0149370858	329.663987303	-6161.86363417
153.642647662	45.3293601619	-22.0137190214	329.654804064	-6270.74555813
153.629715262	45.3448801994	-20.0124961022	329.64561333	-6364.27237386
153.616775769	45.3603987767	-18.0112683286	329.636415096	-6443.34470425
153.603829177	45.3759158922	-16.0100357012	329.627209353	-6510.87437647
153.590875478	45.3914315444	-14.0087982204	329.617996096	-6569.66625804
153.577914665	45.4069457315	-12.0075558867	329.608775317	-6623.98024286
153.564946731	45.4224584521	-10.0063087006	329.599547009	-6685.37981599
153.55197167	45.4379697044	-8.00505666245	329.590311166	-6763.994063
153.538989473	45.453479487	-6.00379977286	329.581067781	-6865.87257211
153.526000134	45.4689877982	-4.00253803227	329.571816847	-6991.55375456
153.513003645	45.4844946364	-2.00127144115	329.562558357	-7134.66761757
153.5	45.5	0	329.553292305	-7270
153.486989191	45.5155038874	2.0012762907	329.544018682	-7419.88739382
153.473971212	45.5310062969	4.00255743046	329.534737483	-7633.59515804
153.460946055	45.546507227	6.00384341879	329.525448701	-7806.59035952
153.447913712	45.562006676	8.00513425519	329.516152328	-7917.471901
153.434874177	45.5775046424	10.0064299392	329.506848358	-8005.68381513
153.421827443	45.5930011244	12.0077304703	329.497536784	-8092.45575699
153.408773502	45.6084961205	14.0090358479	329.488217598	-8181.41886909
153.395712348	45.6239896291	16.0103460717	329.478890795	-8271.56432189
153.382643972	45.6394816485	18.011661141	329.469556366	-8352.19972467
153.369568368	45.6549721771	20.0129810554	329.460214306	-8415.18794151
153.356485529	45.6704612132	22.0143058144	329.450864606	-8462.73519847
153.343395447	45.6859487552	24.0156354175	329.441507261	-8497.84950157
153.330298115	45.7014348016	26.0169698641	329.432142263	-8512.82400431
153.317193526	45.7169193506	28.0183091538	329.422769604	-8491.50596584
153.304081673	45.7324024006	30.019653286	329.41338928	-8443.11963922
153.290962548	45.7478839499	32.0210022602	329.404001281	-8404.84235484
153.277836144	45.763363997	34.0223560759	329.394605601	-8357.91848323
153.264702454	45.7788425402	36.0237147327	329.385202233	-8294.70838767
153.251561471	45.7943195778	38.0250782298	329.37579117	-8217.17011467
153.238413187	45.8097951081	40.0264465669	329.366372406	-8129.89565262
153.225257594	45.8252691296	42.0278197435	329.356945932	-8035.14942057
153.212094687	45.8407416406	44.0291977589	329.347511742	-7936.59814474
153.198924457	45.8562126394	46.0305806127	329.33806983	-7833.1048658
153.185746897	45.8716821243	48.0319683043	329.328620187	-7728.95864802
153.172561999	45.8871500937	50.0333608332	329.319162806	-7628.63739602
153.159369757	45.902616546	52.0347581988	329.309697682	-7533.01052146
153.146170164	45.9180814794	54.0361604007	329.300224806	-7438.40483641
153.13296321	45.9335448923	56.0375674382	329.290744171	-7340.92932796
153.119748891	45.949006783	58.038979311	329.281255771	-7238.70275946
153.106527197	45.9644671499	60.0403960183	329.271759598	-7128.16124933
153.093298122	45.9799259913	62.0418175596	329.262255645	-7003.16840284
153.080061658	45.9953833055	64.0432439345	329.252743905	-6855.6025073
153.066817798	46.0108390908	66.0446751424	329.243224371	-6672.20303604
153.053566534	46.0262933455	68.0461111826	329.233697036	-6442.74568686
153.040307859	46.0417460681	70.0475520548	329.224161892	-6166.94957102
153.027041766	46.0571972566	72.0489977582	329.214618932	-5870.44259552
153.013768247	46.0726469096	74.0504482924	329.20506815	-5562.93658536
153.000487295	46.0880950253	76.0519036568	329.195509538	-5240.44741295
152.987198903	46.103541602	78.0533638508	329.185943089	-4902.919894
152.973903062	46.118986638	80.0548288739	329.176368795	-4547.6850605
152.960599766	46.1344301316	82.0562987255	329.16678665	-4184.97881896
152.947289006	46.1498720812	84.0577734051	329.157196646	-3845.83724714
152.933970776	46.165312485	86.059252912	329.147598776	-3571.15981049
152.920645069	46.1807513413	88.0607372458	329.137993032	-3348.80529023
152.907311875	46.1961886484	90.0622264058	329.128379409	-3179.00680336
152.893971189	46.2116244046	92.0637203915	329.118757897	-3050.3915285
152.880623003	46.2270586082	94.0652192022	329.109128491	-2949.96944902
152.867267308	46.2424912576	96.0667228375	329.099491182	-2869.71713856
152.853904098	46.2579223509	98.0682312967	329.089845964	-2805.1559109
152.840533365	46.2733518864	100.069744579	329.080192829	-2752.46440473
152.827155101	46.2887798625	102.071262685	329.070531771	-2709.67959133
152.8137693	46.3042062774	104.072785612	329.06086278	-2675.4946703
152.800375952	46.3196311294	106.074313361	329.051185851	-2649.86038191
152.786975052	46.3350544168	108.075845932	329.041500977	-2632.47908969
152.773566591	46.3504761379	110.077383322	329.031808149	-2624.42757773
152.760150561	46.3658962909	112.078925533	329.02210736	-2621.08753942
152.746726955	46.381314874	114.080472562	329.012398603	-2624.16567568
152.733295766	46.3967318857	116.082024411	329.002681871	-2630.6503182
152.719856986	46.412147324	118.083581077	328.992957157	-2643.87817162
152.706410608	46.4275611873	120.085142561	328.983224452	-2665.38194677
152.692956622	46.4429734739	122.086708861	328.97348375	-2690.4766423
152.679495023	46.458384182	124.088279978	328.963735043	-2714.96452157
152.666025803	46.4737933098	126.089855911	328.953978324	-2735.44864882
152.652548953	46.4892008557	128.091436659	328.944213586	-2747.32284691
152.639064466	46.5046068178	130.093022221	328.934440821	-2747.69816598
152.625572335	46.5200111944	132.094612596	328.924660021	-2734.15169292
152.612072551	46.5354139838	134.096207785	328.91487118	-2709.14404662
152.598565108	46.5508151842	136.097807787	328.905074289	-2675.60822893
152.585049997	46.5662147938	138.099412601	328.895269342	-2633.6677943
152.57152721	46.5816128109	140.101022226	328.885456331	-2586.03249405
152.557996741	46.5970092338	142.102636661	328.875635248	-2536.34241919
152.544458581	46.6124040605	144.104255907	328.865806086	-2487.6460846
152.530912723	46.6277972895	146.105879962	328.855968838	-2455.18854224
152.517359159	46.6431889189	148.107508826	328.846123496	-2438.26278638
152.50379788	46.658578947	150.109142499	328.836270052	-2446.67293081
152.490228881	46.6739673719	152.110780979	328.8264085	-2467.65994389
152.476652152	46.6893541919	154.112424266	328.816538831	-2482.67405749
152.463067685	46.7047394053	156.114072359	328.806661038	-2474.20396047
152.449475474	46.7201230101	158.115725258	328.796775113	-2441.86648088
152.435875511	46.7355050048	160.117382962	328.78688105	-2378.5826094
152.422267787	46.7508853874	162.11904547	328.77697884	-2295.44373341
152.408652294	46.7662641561	164.120712782	328.767068477	-2199.29728982
152.395029026	46.7816413093	166.122384898	328.757149951	-2098.17099254
152.381397974	46.7970168451	168.124061816	328.747223256	-1993.75648111
152.36775913	46.8123907617	170.125743535	328.737288385	-1888.80729775
152.354112487	46.8277630573	172.127430056	328.727345329	-1781.23911833
152.340458037	46.8431337301	174.129121378	328.717394081	-1664.23975919
152.326795771	46.8585027783	176.130817499	328.707434634	-1530.92826795
152.313125682	46.8738702001	178.13251842	328.69746698	-1384.29093616
152.299447763	46.8892359937	180.134224139	328.687491111	-1228.92777479
152.285762005	46.9046001572	182.135934656	328.677507019	-1072.9203404
152.2720684	46.919962689	184.13764997	328.667514698	-923.20947881
152.258366941	46.9353235871	186.139370081	328.657514139	-776.53317133
152.244657619	46.9506828498	188.141094988	328.647505334	-628.213790485
152.230940427	46.9660404752	190.14282469	328.637488277	-481.452811102
152.217215357	46.9813964615	192.144559187	328.627462959	-331.575435904
152.203482401	46.9967508069	194.146298477	328.617429373	-224.272378614
152.189741551	47.0121035095	196.148042561	328.607387511	-156.3910228
152.175992799	47.0274545676	198.149791438	328.597337365	-52.7643822653
152.162236137	47.0428039793	200.151545106	328.587278928	6.40609419889
